tiempo,entry_id,temperatura,Turbidity(NTU),oxigeno,ph,Ammonia(g/ml),Nitrate(g/ml),Population,Fish_Length(cm),Fish_Weight(g)
2021-06-19 18:48:52,4999,26.3125,100,32.112,8.40187,0.45842,203,50,7.11,2.91
2021-06-19 18:49:12,5000,26.3125,100,11.239,8.40641,0.45842,205,50,7.11,2.91
2021-06-19 18:49:32,5001,26.25,100,13.569,8.39279,0.45842,204,50,7.11,2.91
2021-06-19 18:49:51,5002,26.3125,100,14.727,8.39733,0.45842,205,50,7.11,2.91
2021-06-19 18:50:11,5003,26.3125,100,10.775,8.40641,0.45842,206,50,7.11,2.91
2021-06-19 18:50:31,5004,26.3125,100,10.577,8.40641,0.45842,205,50,7.11,2.91
2021-06-19 18:50:50,5005,26.3125,100,10.394,8.40187,0.45842,205,50,7.11,2.91
2021-06-19 18:51:46,5006,26.25,100,10.112,8.40187,0.45842,203,50,7.11,2.91
2021-06-19 18:52:06,5007,26.3125,100,11.049,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 18:53:23,5009,26.25,100,11.414,8.39279,0.45842,206,50,7.11,2.91
2021-06-19 18:54:02,5011,26.3125,100,9.846,8.40187,0.45842,207,50,7.11,2.91
2021-06-19 18:54:22,5012,26.3125,100,14.445,8.40641,0.45842,209,50,7.11,2.91
2021-06-19 18:54:42,5013,26.25,100,1.515,8.40641,0.45842,205,50,7.11,2.91
2021-06-19 18:55:01,5014,26.3125,100,0.89,8.39279,0.45842,207,50,7.11,2.91
2021-06-19 18:55:22,5015,26.25,100,9.069,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 18:55:41,5016,26.3125,100,11.369,8.40641,0.45842,208,50,7.11,2.91
2021-06-19 18:56:21,5018,26.3125,100,7.378,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 18:57:00,5020,26.3125,100,18.649,8.40641,0.45842,208,50,7.11,2.91
2021-06-19 18:57:20,5021,26.25,100,9.663,8.40187,0.45842,209,50,7.11,2.91
2021-06-19 18:58:16,5022,26.3125,100,21.017,8.39733,0.45842,210,50,7.11,2.91
2021-06-19 18:58:36,5023,26.25,100,10.478,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 18:59:16,5025,26.25,100,19.578,8.40641,0.45842,208,50,7.11,2.91
2021-06-19 18:59:36,5026,26.25,100,11.452,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 18:59:56,5027,26.3125,100,15.115,8.40187,0.45842,207,50,7.11,2.91
2021-06-19 19:00:15,5028,26.25,100,11.049,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 19:00:35,5029,26.25,100,8.079,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 19:00:55,5030,26.3125,100,11.224,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 19:02:51,5034,26.3125,100,9.96,8.39279,0.45842,209,50,7.11,2.91
2021-06-19 19:03:10,5035,26.3125,100,13.95,8.37463,0.45842,208,50,7.11,2.91
2021-06-19 19:03:30,5036,26.25,100,9.145,8.40187,0.45842,210,50,7.11,2.91
2021-06-19 19:03:49,5037,26.3125,100,10.881,8.39279,0.45842,209,50,7.11,2.91
2021-06-19 19:04:09,5038,26.25,100,9.358,8.40641,0.45842,209,50,7.11,2.91
2021-06-19 19:04:29,5039,26.3125,100,10.295,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 19:04:48,5040,26.3125,100,10.356,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 19:05:08,5041,26.25,100,9.663,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 19:05:28,5042,26.25,100,19.106,8.40641,0.45842,208,50,7.11,2.91
2021-06-19 19:05:47,5043,26.25,100,10.562,8.39279,0.45842,207,50,7.11,2.91
2021-06-19 19:06:07,5044,26.25,100,10.455,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 19:06:26,5045,26.25,100,9.732,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 19:06:46,5046,26.25,100,8.734,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 19:07:43,5047,26.3125,100,29.272,8.40641,0.45842,204,50,7.11,2.91
2021-06-19 19:08:02,5048,26.25,100,12.503,8.34286,0.45842,208,50,7.11,2.91
2021-06-19 19:08:22,5049,26.25,100,34.869,8.40641,0.45842,208,50,7.11,2.91
2021-06-19 19:08:42,5050,26.3125,100,34.511,8.39279,0.45842,209,50,7.11,2.91
2021-06-19 19:09:01,5051,26.25,100,9.61,8.40641,0.45842,208,50,7.11,2.91
2021-06-19 19:09:21,5052,26.25,100,18.291,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 19:10:17,5053,26.3125,100,4.736,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 19:10:37,5054,26.3125,100,5.033,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 19:10:57,5055,26.25,100,13.76,8.40641,0.45842,208,50,7.11,2.91
2021-06-19 19:12:13,5057,26.3125,100,12.838,8.39279,0.45842,208,50,7.11,2.91
2021-06-19 19:12:33,5058,26.25,100,32.752,8.40187,0.45842,209,50,7.11,2.91
2021-06-19 19:13:12,5060,26.3125,100,2.429,8.40641,0.45842,211,50,7.11,2.91
2021-06-19 19:13:32,5061,26.25,100,18.443,8.40641,0.45842,207,50,7.11,2.91
2021-06-19 19:13:52,5062,26.25,100,9.488,8.40641,0.45842,208,50,7.11,2.91
2021-06-19 19:14:11,5063,26.25,100,10.028,8.40187,0.45842,209,50,7.11,2.91
2021-06-19 19:14:31,5064,26.25,100,34.808,8.40641,0.45842,208,50,7.11,2.91
2021-06-19 19:14:51,5065,26.25,100,9.96,8.39733,0.45842,209,50,7.11,2.91
2021-06-19 19:15:11,5066,26.25,100,2.611,8.39279,0.45842,208,50,7.11,2.91
2021-06-19 19:15:50,5068,26.25,100,9.069,8.41095,0.45842,207,50,7.11,2.91
2021-06-19 19:16:10,5069,26.25,100,8.802,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 19:16:30,5070,26.25,100,9.023,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 19:16:49,5071,26.25,100,10.211,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 19:17:09,5072,26.25,100,1.439,8.39279,0.45842,208,50,7.11,2.91
2021-06-19 19:17:29,5073,26.25,100,31.069,8.40641,0.45842,208,50,7.11,2.91
2021-06-19 19:17:48,5074,26.25,100,11.681,8.39733,0.45842,209,50,7.11,2.91
2021-06-19 19:18:08,5075,26.25,100,10.562,8.39733,0.45842,209,50,7.11,2.91
2021-06-19 19:19:07,5078,26.25,100,34.785,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 19:19:47,5080,26.25,100,13.737,8.40187,0.45842,207,50,7.11,2.91
2021-06-19 19:20:06,5081,26.25,100,10.15,8.39733,0.45842,209,50,7.11,2.91
2021-06-19 19:21:43,5084,26.25,100,5.65,8.40641,0.45842,208,50,7.11,2.91
2021-06-19 19:22:03,5085,26.25,100,8.909,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 19:22:23,5086,26.25,100,9.663,8.39733,0.45842,209,50,7.11,2.91
2021-06-19 19:22:43,5087,26.25,100,9.846,8.40187,0.45842,210,50,7.11,2.91
2021-06-19 19:23:02,5088,26.25,100,3.122,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 19:23:22,5089,26.25,100,15.161,8.38825,0.45842,206,50,7.11,2.91
2021-06-19 19:23:42,5090,26.25,100,25.677,8.40641,0.45842,208,50,7.11,2.91
2021-06-19 19:24:58,5092,26.25,100,10.508,8.39733,0.45842,214,50,7.11,2.91
2021-06-19 19:25:58,5095,26.25,100,9.191,8.39733,0.45842,214,50,7.11,2.91
2021-06-19 19:26:38,5097,26.25,100,11.392,8.40641,0.45842,210,50,7.11,2.91
2021-06-19 19:26:58,5098,26.1875,100,28.883,8.39733,0.45842,211,50,7.11,2.91
2021-06-19 19:27:18,5099,26.25,100,9.762,8.39733,0.45842,210,50,7.11,2.91
2021-06-19 19:28:34,5101,26.25,100,9.686,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 19:29:13,5103,26.25,100,9.374,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 19:29:33,5104,26.25,100,9.975,8.37917,0.45842,208,50,7.11,2.91
2021-06-19 19:29:53,5105,26.25,100,10.714,8.39733,0.45842,209,50,7.11,2.91
2021-06-19 19:30:50,5106,26.25,100,9.511,8.39733,0.45842,210,50,7.11,2.91
2021-06-19 19:31:10,5107,26.25,100,10.546,8.39733,0.45842,211,50,7.11,2.91
2021-06-19 19:31:29,5108,26.25,100,1.88,8.40641,0.45842,213,50,7.11,2.91
2021-06-19 19:31:49,5109,26.25,100,22.959,8.40187,0.45842,217,50,7.11,2.91
2021-06-19 19:32:09,5110,26.25,100,22.57,8.40187,0.45842,219,50,7.11,2.91
2021-06-19 19:32:29,5111,26.25,100,8.445,8.39733,0.45842,221,50,7.11,2.91
2021-06-19 19:32:49,5112,26.25,100,9.663,8.39279,0.45842,224,50,7.11,2.91
2021-06-19 19:33:08,5113,26.25,100,10.645,8.40187,0.45842,224,50,7.11,2.91
2021-06-19 19:33:28,5114,26.25,100,10.607,8.38371,0.45842,214,50,7.11,2.91
2021-06-19 19:33:48,5115,26.25,100,7.927,8.40187,0.45842,226,50,7.11,2.91
2021-06-19 19:34:07,5116,26.1875,100,9.701,8.40187,0.45842,227,50,7.11,2.91
2021-06-19 19:34:47,5118,26.1875,100,9.313,8.40187,0.45842,229,50,7.11,2.91
2021-06-19 19:35:07,5119,26.25,100,11.506,8.40187,0.45842,231,50,7.11,2.91
2021-06-19 19:35:26,5120,26.25,100,8.711,8.40187,0.45842,231,50,7.11,2.91
2021-06-19 19:35:46,5121,26.1875,100,12.359,8.40641,0.45842,230,50,7.11,2.91
2021-06-19 19:36:05,5122,26.1875,100,9.655,8.40187,0.45842,231,50,7.11,2.91
2021-06-19 19:36:25,5123,26.25,100,8.597,8.39733,0.45842,229,50,7.11,2.91
2021-06-19 19:36:45,5124,26.25,100,12.937,8.40187,0.45842,227,50,7.11,2.91
2021-06-19 19:37:05,5125,26.25,100,5.642,8.40641,0.45842,228,50,7.11,2.91
2021-06-19 19:37:44,5127,26.25,100,9.975,8.39279,0.45842,225,50,7.11,2.91
2021-06-19 19:38:04,5128,26.25,100,10.226,8.39279,0.45842,228,50,7.11,2.91
2021-06-19 19:38:23,5129,26.25,100,0.982,8.40641,0.45842,229,50,7.11,2.91
2021-06-19 19:38:43,5130,26.25,100,10.859,8.39733,0.45842,227,50,7.11,2.91
2021-06-19 19:39:03,5131,26.25,100,8.818,8.40187,0.45842,226,50,7.11,2.91
2021-06-19 19:39:22,5132,26.25,100,16.44,8.40187,0.45842,231,50,7.11,2.91
2021-06-19 19:40:19,5133,26.25,100,13.821,8.41549,0.45842,230,50,7.11,2.91
2021-06-19 19:40:39,5134,26.25,100,1.987,8.39733,0.45842,230,50,7.11,2.91
2021-06-19 19:40:59,5135,26.25,100,8.993,8.39733,0.45842,230,50,7.11,2.91
2021-06-19 19:41:19,5136,26.25,100,9.846,8.40187,0.45842,230,50,7.11,2.91
2021-06-19 19:41:39,5137,26.25,100,2.231,8.39733,0.45842,230,50,7.11,2.91
2021-06-19 19:41:59,5138,26.25,100,16.684,8.38371,0.45842,231,50,7.11,2.91
2021-06-19 19:42:18,5139,26.25,100,9.899,8.39733,0.45842,230,50,7.11,2.91
2021-06-19 19:42:38,5140,26.25,100,34.861,8.40187,0.45842,231,50,7.11,2.91
2021-06-19 19:42:57,5141,26.25,100,10.691,8.40187,0.45842,230,50,7.11,2.91
2021-06-19 19:43:37,5143,26.25,100,12.046,8.39733,0.45842,229,50,7.11,2.91
2021-06-19 19:44:16,5145,26.25,100,34.716,8.39279,0.45842,223,50,7.11,2.91
2021-06-19 19:44:56,5147,26.25,100,11.925,8.40641,0.45842,228,50,7.11,2.91
2021-06-19 19:45:16,5148,26.25,100,1.918,8.39733,0.45842,228,50,7.11,2.91
2021-06-19 19:45:35,5149,26.25,100,8.566,8.40641,0.45842,229,50,7.11,2.91
2021-06-19 19:46:15,5151,26.25,100,0.076,8.39279,0.45842,230,50,7.11,2.91
2021-06-19 19:46:34,5152,26.25,100,5.117,8.39279,0.45842,233,50,7.11,2.91
2021-06-19 19:46:54,5153,26.1875,100,9.191,8.39733,0.45842,230,50,7.11,2.91
2021-06-19 19:47:14,5154,26.25,100,2.276,8.40641,0.45842,230,50,7.11,2.91
2021-06-19 19:48:13,5157,26.25,100,3.914,8.40641,0.45842,230,50,7.11,2.91
2021-06-19 19:48:34,5158,26.25,100,9.96,8.40187,0.45842,231,50,7.11,2.91
2021-06-19 19:48:54,5159,26.25,100,11.171,8.39733,0.45842,231,50,7.11,2.91
2021-06-19 19:49:14,5160,26.25,100,34.838,8.39279,0.45842,231,50,7.11,2.91
2021-06-19 19:49:33,5161,26.25,100,23.393,8.39733,0.45842,230,50,7.11,2.91
2021-06-19 19:50:13,5163,26.25,100,19.319,8.39733,0.45842,230,50,7.11,2.91
2021-06-19 19:50:33,5164,26.25,100,20.179,8.40187,0.45842,230,50,7.11,2.91
2021-06-19 19:51:33,5167,26.25,100,8.985,8.39279,0.45842,229,50,7.11,2.91
2021-06-19 19:51:53,5168,26.25,100,34.572,8.40187,0.45842,230,50,7.11,2.91
2021-06-19 19:52:13,5169,26.25,100,9.846,8.40641,0.45842,230,50,7.11,2.91
2021-06-19 19:52:33,5170,26.25,100,34.785,8.40187,0.45842,233,50,7.11,2.91
2021-06-19 19:52:52,5171,26.25,100,13.653,8.39279,0.45842,230,50,7.11,2.91
2021-06-19 19:53:49,5172,26.25,100,10.021,8.39279,0.45842,233,50,7.11,2.91
2021-06-19 19:54:09,5173,26.25,100,9.785,8.40187,0.45842,233,50,7.11,2.91
2021-06-19 19:54:29,5174,26.25,100,10.112,8.39279,0.45842,231,50,7.11,2.91
2021-06-19 19:55:26,5175,26.1875,100,0.464,8.40187,0.45842,227,50,7.11,2.91
2021-06-19 19:56:05,5177,26.25,100,14.156,8.42003,0.45842,221,50,7.11,2.91
2021-06-19 19:56:45,5179,26.1875,100,10.044,8.40187,0.45842,218,50,7.11,2.91
2021-06-19 19:57:42,5180,26.25,100,8.764,8.40187,0.45842,216,50,7.11,2.91
2021-06-19 19:58:02,5181,26.25,100,9.457,8.39279,0.45842,215,50,7.11,2.91
2021-06-19 19:58:21,5182,26.25,100,10.112,8.40187,0.45842,214,50,7.11,2.91
2021-06-19 19:59:01,5184,26.25,100,9.579,8.39733,0.45842,213,50,7.11,2.91
2021-06-19 19:59:21,5185,26.1875,100,8.673,8.39733,0.45842,211,50,7.11,2.91
2021-06-19 20:00:18,5186,26.1875,100,7.584,8.40641,0.45842,213,50,7.11,2.91
2021-06-19 20:00:58,5188,26.25,100,10.204,8.40641,0.45842,212,50,7.11,2.91
2021-06-19 20:01:38,5190,26.1875,100,9.572,8.41095,0.45842,211,50,7.11,2.91
2021-06-19 20:01:58,5191,26.25,100,9.815,8.40641,0.45842,214,50,7.11,2.91
2021-06-19 20:02:18,5192,26.1875,100,9.404,8.40641,0.45842,213,50,7.11,2.91
2021-06-19 20:02:38,5193,26.25,100,21.992,8.39733,0.45842,213,50,7.11,2.91
2021-06-19 20:03:18,5195,26.25,100,9.77,8.39279,0.45842,213,50,7.11,2.91
2021-06-19 20:03:38,5196,26.25,100,34.93,8.40187,0.45842,213,50,7.11,2.91
2021-06-19 20:03:58,5197,26.25,100,1.644,8.40187,0.45842,214,50,7.11,2.91
2021-06-19 20:04:18,5198,26.25,100,9.907,8.40641,0.45842,217,50,7.11,2.91
2021-06-19 20:04:39,5199,26.25,100,10.105,8.39733,0.45842,215,50,7.11,2.91
2021-06-19 20:04:59,5200,26.1875,100,9.686,8.39733,0.45842,213,50,7.11,2.91
2021-06-19 20:05:19,5201,26.1875,100,10.257,8.40187,0.45842,214,50,7.11,2.91
2021-06-19 20:05:39,5202,26.1875,100,10.173,8.39733,0.45842,211,50,7.11,2.91
2021-06-19 20:05:58,5203,26.1875,100,11.658,8.40187,0.45842,212,50,7.11,2.91
2021-06-19 20:06:18,5204,26.25,100,33.574,8.40187,0.45842,213,50,7.11,2.91
2021-06-19 20:06:38,5205,26.1875,100,8.064,8.39279,0.45842,214,50,7.11,2.91
2021-06-19 20:07:38,5208,26.1875,100,13.828,8.38825,0.45842,211,50,7.11,2.91
2021-06-19 20:07:58,5209,26.25,100,23.02,8.39733,0.45842,212,50,7.11,2.91
2021-06-19 20:08:19,5210,26.1875,100,18.138,8.40187,0.45842,211,50,7.11,2.91
2021-06-19 20:08:39,5211,26.25,100,12.039,8.40641,0.45842,213,50,7.11,2.91
2021-06-19 20:08:58,5212,26.25,100,10.211,8.40641,0.45842,214,50,7.11,2.91
2021-06-19 20:09:18,5213,26.25,100,9.176,8.40641,0.45842,211,50,7.11,2.91
2021-06-19 20:09:38,5214,26.25,100,9.229,8.40641,0.45842,213,50,7.11,2.91
2021-06-19 20:10:54,5216,26.1875,100,28.693,8.39733,0.45842,211,50,7.11,2.91
2021-06-19 20:11:14,5217,26.25,100,10.257,8.39733,0.45842,211,50,7.11,2.91
2021-06-19 20:11:35,5218,26.1875,100,17.545,8.40187,0.45842,211,50,7.11,2.91
2021-06-19 20:11:54,5219,26.25,100,10.173,8.38371,0.45842,211,50,7.11,2.91
2021-06-19 20:12:51,5220,26.25,100,18.314,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 20:13:11,5221,26.25,100,34.815,8.40641,0.45842,208,50,7.11,2.91
2021-06-19 20:13:31,5222,26.25,100,15.755,8.39733,0.45842,209,50,7.11,2.91
2021-06-19 20:13:51,5223,26.1875,100,9.952,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 20:14:11,5224,26.1875,100,12.077,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 20:14:31,5225,26.1875,100,11.3,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 20:14:51,5226,26.1875,100,8.612,8.40641,0.45842,208,50,7.11,2.91
2021-06-19 20:15:11,5227,26.25,100,9.686,8.39279,0.45842,208,50,7.11,2.91
2021-06-19 20:15:31,5228,26.1875,100,11.993,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 20:15:51,5229,26.1875,100,27.657,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 20:16:31,5231,26.1875,100,34.815,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 20:17:11,5233,26.1875,100,8.924,8.40641,0.45842,208,50,7.11,2.91
2021-06-19 20:17:31,5234,26.1875,100,10.028,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 20:17:51,5235,26.1875,100,9.435,8.40641,0.45842,208,50,7.11,2.91
2021-06-19 20:18:11,5236,26.25,100,10.569,8.39279,0.45842,208,50,7.11,2.91
2021-06-19 20:18:30,5237,26.1875,100,8.978,8.40641,0.45842,208,50,7.11,2.91
2021-06-19 20:18:50,5238,26.1875,100,6.381,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 20:19:10,5239,26.25,100,23.697,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 20:19:29,5240,26.25,100,25.609,8.40641,0.45842,208,50,7.11,2.91
2021-06-19 20:19:49,5241,26.1875,100,8.3,8.40641,0.45842,208,50,7.11,2.91
2021-06-19 20:20:09,5242,26.1875,100,9.823,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 20:20:29,5243,26.1875,100,7.889,8.39279,0.45842,206,50,7.11,2.91
2021-06-19 20:21:09,5245,26.1875,100,9.815,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 20:21:30,5246,26.1875,100,2.962,8.40187,0.45842,209,50,7.11,2.91
2021-06-19 20:22:26,5247,26.25,100,8.643,8.40187,0.45842,209,50,7.11,2.91
2021-06-19 20:22:46,5248,26.25,100,4.812,8.40641,0.45842,210,50,7.11,2.91
2021-06-19 20:23:06,5249,26.1875,100,0.548,8.40641,0.45842,208,50,7.11,2.91
2021-06-19 20:23:27,5250,26.1875,100,9.023,8.40187,0.45842,210,50,7.11,2.91
2021-06-19 20:23:47,5251,26.25,100,28.495,8.40641,0.45842,208,50,7.11,2.91
2021-06-19 20:24:07,5252,26.1875,100,1.523,8.40641,0.45842,208,50,7.11,2.91
2021-06-19 20:24:27,5253,26.125,100,10.691,8.40641,0.45842,208,50,7.11,2.91
2021-06-19 20:24:47,5254,26.1875,100,8.17,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 20:25:08,5255,26.1875,100,0.875,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 20:25:27,5256,26.1875,100,8.178,8.39279,0.45842,209,50,7.11,2.91
2021-06-19 20:25:47,5257,26.1875,100,10.211,8.40641,0.45842,209,50,7.11,2.91
2021-06-19 20:26:08,5258,26.1875,100,8.802,8.40187,0.45842,209,50,7.11,2.91
2021-06-19 20:26:28,5259,26.1875,100,3.959,8.40187,0.45842,212,50,7.11,2.91
2021-06-19 20:26:48,5260,26.1875,100,10.455,8.39733,0.45842,209,50,7.11,2.91
2021-06-19 20:27:08,5261,26.1875,100,9.564,8.40641,0.45842,208,50,7.11,2.91
2021-06-19 20:27:29,5262,26.1875,100,8.764,8.40187,0.45842,210,50,7.11,2.91
2021-06-19 20:27:49,5263,26.1875,100,7.043,8.40641,0.45842,208,50,7.11,2.91
2021-06-19 20:28:10,5264,26.1875,100,34.587,8.39279,0.45842,208,50,7.11,2.91
2021-06-19 20:28:31,5265,26.1875,100,19.334,8.40187,0.45842,209,50,7.11,2.91
2021-06-19 20:28:52,5266,26.1875,100,28.206,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 20:29:11,5267,26.1875,100,6.092,8.39733,0.45842,209,50,7.11,2.91
2021-06-19 20:29:31,5268,26.1875,100,12.739,8.40187,0.45842,210,50,7.11,2.91
2021-06-19 20:29:51,5269,26.1875,100,27.878,8.39733,0.45842,212,50,7.11,2.91
2021-06-19 20:30:11,5270,26.1875,100,34.823,8.39733,0.45842,211,50,7.11,2.91
2021-06-19 20:30:32,5271,26.1875,100,34.823,8.39733,0.45842,213,50,7.11,2.91
2021-06-19 20:30:52,5272,26.1875,100,9.077,8.40641,0.45842,215,50,7.11,2.91
2021-06-19 20:31:13,5273,26.1875,100,9.115,8.39733,0.45842,214,50,7.11,2.91
2021-06-19 20:31:33,5274,26.1875,100,9.541,8.39279,0.45842,214,50,7.11,2.91
2021-06-19 20:31:53,5275,26.1875,100,8.178,8.40187,0.45842,214,50,7.11,2.91
2021-06-19 20:32:14,5276,26.1875,100,7.889,8.39733,0.45842,213,50,7.11,2.91
2021-06-19 20:32:35,5277,26.1875,100,10.31,8.40187,0.45842,213,50,7.11,2.91
2021-06-19 20:32:56,5278,26.1875,100,9.023,8.39279,0.45842,215,50,7.11,2.91
2021-06-19 20:33:16,5279,26.1875,100,34.808,8.40187,0.45842,212,50,7.11,2.91
2021-06-19 20:33:36,5280,26.1875,100,9.77,8.39279,0.45842,211,50,7.11,2.91
2021-06-19 20:33:57,5281,26.1875,100,9.846,8.39733,0.45842,214,50,7.11,2.91
2021-06-19 20:34:17,5282,26.1875,100,10.478,8.39733,0.45842,211,50,7.11,2.91
2021-06-19 20:34:37,5283,26.1875,100,8.391,8.39733,0.45842,213,50,7.11,2.91
2021-06-19 20:34:58,5284,26.1875,100,10.028,8.39733,0.45842,211,50,7.11,2.91
2021-06-19 20:35:18,5285,26.1875,100,0.426,8.40641,0.45842,214,50,7.11,2.91
2021-06-19 20:35:38,5286,26.1875,100,8.505,8.40187,0.45842,214,50,7.11,2.91
2021-06-19 20:36:39,5289,26.1875,100,8.94,8.40641,0.45842,214,50,7.11,2.91
2021-06-19 20:36:59,5290,26.1875,100,0.319,8.38371,0.45842,218,50,7.11,2.91
2021-06-19 20:38:33,5291,26.1875,100,10.211,8.39733,0.45842,218,50,7.11,2.91
2021-06-19 20:38:54,5292,26.1875,100,8.772,8.40187,0.45842,218,50,7.11,2.91
2021-06-19 20:39:14,5293,26.1875,100,0.959,8.40641,0.45842,219,50,7.11,2.91
2021-06-19 20:39:35,5294,26.1875,100,11.156,8.40187,0.45842,217,50,7.11,2.91
2021-06-19 20:41:09,5295,26.1875,100,8.688,8.39733,0.45842,215,50,7.11,2.91
2021-06-19 20:41:30,5296,26.1875,100,28.411,8.39279,0.45842,210,50,7.11,2.91
2021-06-19 20:41:50,5297,26.1875,100,6.282,8.40187,0.45842,215,50,7.11,2.91
2021-06-19 20:42:11,5298,26.1875,100,10.394,8.38825,0.45842,217,50,7.11,2.91
2021-06-19 20:42:31,5299,26.1875,100,8.909,8.39733,0.45842,215,50,7.11,2.91
2021-06-19 20:43:12,5301,26.1875,100,34.823,8.40641,0.45842,213,50,7.11,2.91
2021-06-19 20:43:32,5302,26.1875,100,15.831,8.40187,0.45842,215,50,7.11,2.91
2021-06-19 20:43:52,5303,26.1875,100,17.857,8.40187,0.45842,218,50,7.11,2.91
2021-06-19 20:44:34,5305,26.1875,100,9.495,8.40641,0.45842,217,50,7.11,2.91
2021-06-19 20:44:54,5306,26.1875,100,8.97,8.40187,0.45842,214,50,7.11,2.91
2021-06-19 20:45:14,5307,26.25,100,7.881,8.39733,0.45842,215,50,7.11,2.91
2021-06-19 20:45:35,5308,26.1875,100,8.544,8.40187,0.45842,213,50,7.11,2.91
2021-06-19 20:45:56,5309,26.1875,100,8.521,8.40187,0.45842,215,50,7.11,2.91
2021-06-19 20:46:16,5310,26.1875,100,7.424,8.39279,0.45842,214,50,7.11,2.91
2021-06-19 20:46:37,5311,26.1875,100,7.881,8.40187,0.45842,214,50,7.11,2.91
2021-06-19 20:47:19,5313,26.125,100,8.924,8.40187,0.45842,213,50,7.11,2.91
2021-06-19 20:47:40,5314,26.1875,100,7.5,8.39279,0.45842,212,50,7.11,2.91
2021-06-19 20:48:00,5315,26.1875,100,12.26,8.40187,0.45842,214,50,7.11,2.91
2021-06-19 20:48:21,5316,26.1875,100,13.212,8.40187,0.45842,215,50,7.11,2.91
2021-06-19 20:48:41,5317,26.1875,100,13.074,8.39733,0.45842,213,50,7.11,2.91
2021-06-19 20:49:01,5318,26.125,100,8.018,8.40187,0.45842,212,50,7.11,2.91
2021-06-19 20:49:22,5319,26.1875,100,34.183,8.39733,0.45842,209,50,7.11,2.91
2021-06-19 20:49:43,5320,26.1875,100,8.178,8.39279,0.45842,217,50,7.11,2.91
2021-06-19 20:51:06,5324,26.1875,100,9.511,8.39733,0.45842,211,50,7.11,2.91
2021-06-19 20:51:27,5325,26.1875,100,15.557,8.39733,0.45842,214,50,7.11,2.91
2021-06-19 20:51:47,5326,26.1875,100,8.445,8.41095,0.45842,210,50,7.11,2.91
2021-06-19 20:52:48,5329,26.125,100,3.632,8.40641,0.45842,211,50,7.11,2.91
2021-06-19 20:53:09,5330,26.1875,100,9.282,8.40187,0.45842,211,50,7.11,2.91
2021-06-19 20:53:50,5332,26.125,100,9.054,8.41549,0.45842,211,50,7.11,2.91
2021-06-19 20:54:11,5333,26.1875,100,19.608,8.39279,0.45842,209,50,7.11,2.91
2021-06-19 20:54:32,5334,26.125,100,16.463,8.39279,0.45842,210,50,7.11,2.91
2021-06-19 20:54:52,5335,26.125,100,8.505,8.40187,0.45842,210,50,7.11,2.91
2021-06-19 20:55:13,5336,26.1875,100,6.449,8.39733,0.45842,205,50,7.11,2.91
2021-06-19 20:55:34,5337,26.1875,100,8.879,8.40641,0.45842,209,50,7.11,2.91
2021-06-19 20:55:55,5338,26.125,100,8.932,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 20:56:16,5339,26.125,100,8.307,8.39279,0.45842,208,50,7.11,2.91
2021-06-19 20:56:58,5341,26.1875,100,11.749,8.39733,0.45842,209,50,7.11,2.91
2021-06-19 20:57:18,5342,26.125,100,9.374,8.40187,0.45842,208,50,7.11,2.91
